ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Inflected_Forms
tomo1244-1-850_tostabrepeatedly-1,,tomo1244-1,850_tostabrepeatedly,konkon,konkon,k o n k o n,"reduplication of /kon/ 'to shoot, to stab'",BarlowKillian2023,,,^ k o n k o n $,default,
tomo1244-1-845_tosmelltransitive-1,,tomo1244-1,845_tosmelltransitive,koru,koru,k o r u,"also /loŋe/, based on Grace (1955a); Ross (1980)",BarlowKillian2023,,,^ k o r u $,default,
tomo1244-1-787_tofeartobeafraid-1,,tomo1244-1,787_tofeartobeafraid,kuam,kuam,k u a m,,BarlowKillian2023,,,^ k u a m $,default,
tomo1244-1-794_toflowtorun-1,,tomo1244-1,794_toflowtorun,lakap,lakap,l a k a p,,BarlowKillian2023,,,^ l a k a p $,default,
tomo1244-1-857_toswellegskin-1,,tomo1244-1,857_toswellegskin,laŋ,laŋ,l a ŋ,,BarlowKillian2023,,,^ l a ŋ $,default,
tomo1244-1-805_tohittobeat-1,,tomo1244-1,805_tohittobeat,lap,lap,l a p,pronounced [laβ] with lsg (laβʝo) or 3sg (laβrie) object,BarlowKillian2023,,,^ l a p $,default,lap-rie [laβrie] (verbal suffix /-rie/)
tomo1244-1-826_topeel-1,,tomo1244-1,826_topeel,lapel,lapel,l a p e l,also /topel/; cf. /pel/ 'skin',BarlowKillian2023,,,^ l a p e l $,default,
tomo1244-1-814_toliedown-1,,tomo1244-1,814_toliedown,leler,leler,l e l e r,reduplication; from /ler/ 'to sleep'?,BarlowKillian2023,,,^ l e l e r $,default,
tomo1244-1-843_tosleep-1,,tomo1244-1,843_tosleep,ler,ler,l e r,same as 'magic'?,BarlowKillian2023,,,^ l e r $,default,leler 'to lie down' (reduplication)
tomo1244-1-780_todigahole-1,,tomo1244-1,780_todigahole,lil,lil,l i l,,BarlowKillian2023,,,^ l i l $,default,
tomo1244-1-786_tofalltotopple-1,,tomo1244-1,786_tofalltotopple,lko,lko,l k o,probably never occurs unprefixed,BarlowKillian2023,,,^ l k o $,default,
tomo1244-1-847_tospitsalivaspittle-1,,tomo1244-1,847_tospitsalivaspittle,lodi,lodi,l o d i,noun and verb,BarlowKillian2023,,,^ l o d i $,default,
tomo1244-1-853_tosteal-1,,tomo1244-1,853_tosteal,luaŋ,luaŋ,l u a ŋ,also /kaerarik/,BarlowKillian2023,,,^ l u a ŋ $,default,
tomo1244-1-764_tocatchtohold-1,,tomo1244-1,764_tocatchtohold,luŋ,luŋ,l u ŋ,"related to /luŋa/ 'to climb, to ascend'?",BarlowKillian2023,,,^ l u ŋ $,default,luŋ-mo (verbal suffix /-mo/?; version of perfective marker (?) /ma/?)
tomo1244-1-768_toclimbtoascend-1,,tomo1244-1,768_toclimbtoascend,luŋa,luŋa,l u ŋ a,"related to /luŋ/ 'to catch, to hold'?",BarlowKillian2023,,,^ l u ŋ a $,default,
tomo1244-1-743_tobedead-1,,tomo1244-1,743_tobedead,made,made,m a d e,literally 'to kill'?,BarlowKillian2023,,,^ m a d e $,default,
tomo1244-1-809_toitchitchscabiesrashtpkaskas-1,,tomo1244-1,809_toitchitchscabiesrashtpkaskas,makar,makar,m a k a r,noun and verb; cf. /ker/ 'angry',BarlowKillian2023,,,^ m a k a r $,default,e=makar (pl)
tomo1244-1-766_tochewbetelnut-1,,tomo1244-1,766_tochewbetelnut,mam,mam,m a m,same as 'toilet'?,BarlowKillian2023,,,^ m a m $,default,
tomo1244-1-871_toyawn-1,,tomo1244-1,871_toyawn,mama,mama,m a m a,reduplication?; from /mam/ 'to chew'?,BarlowKillian2023,,,^ m a m a $,default,
tomo1244-1-793_tofloat-1,,tomo1244-1,793_tofloat,manmana,manmana,m a n m a n a,reduplication?,BarlowKillian2023,,,^ m a n m a n a $,default,
tomo1244-1-802_togrowtoclimbsproutshoot-1,,tomo1244-1,802_togrowtoclimbsproutshoot,mar,mar,m a r,"cf. Grace (1955a): <mar> 'a plant'; is it underlyingly /mar/ or /mare/?; usually possessed; noun and verb; as verb, can be reduplicated: /marmar/",BarlowKillian2023,,,^ m a r $,default,e=mar (pl); mar e=n (3sg); marmar (reduplication)
tomo1244-1-779_todie-1,,tomo1244-1,779_todie,mer,mer,m e r,,BarlowKillian2023,,,^ m e r $,default,
tomo1244-1-761_toburntransitivetocooktogrilltoroast-1,,tomo1244-1,761_toburntransitivetocooktogrilltoroast,mom,mom,m o m,,BarlowKillian2023,,,^ m o m $,default,
tomo1244-1-752_tobethirsty-1,,tomo1244-1,752_tobethirsty,mrek,mrek,m r e k,"contains prefix /me-/?; but connection to /rek/ 'small', if any, is unclear",BarlowKillian2023,,,^ m r e k $,default,
tomo1244-1-866_toturntosay-1,,tomo1244-1,866_toturntosay,muŋ,muŋ,m u ŋ,"same as 'far, distant'?",BarlowKillian2023,,,^ m u ŋ $,default,muŋ-sie (verbal suffix /-sie/)
tomo1244-1-800_togotocome-1,,tomo1244-1,800_togotocome,n,n,n,"always occurs with a directional word immediately following?; or, perhaps is also used before other verbs in serial verb constructions?",BarlowKillian2023,,,^ n $,default,
tomo1244-1-798_togive-1,,tomo1244-1,798_togive,na,na,n a,same as 'that (medial)'?,BarlowKillian2023,,,^ n a $,default,"na-ni (verbal suffix /-ni/) [from Grace (1955a): <naniʔ> 'give, push']"
tomo1244-1-838_tosell-1,,tomo1244-1,838_tosell,nae,nae,n a e,derived from /na/ 'give'?; cf. /tomae/ 'to buy',BarlowKillian2023,,,^ n a e $,default,
tomo1244-1-757_tobreakastick-1,,tomo1244-1,757_tobreakastick,nebua,nebua,n e b u a,"also /plan/, based on Grace (1955a)",BarlowKillian2023,,,^ n e b u a $,default,nebua-n (verbal suffix /-n/)
tomo1244-1-833_torain-1,,tomo1244-1,833_torain,ner bu,ner bu,n e r + b u,literally 'rain fall',BarlowKillian2023,,,^ n e r + b u $,default,
tomo1244-1-871_toyawn-2,,tomo1244-1,871_toyawn,ŋa,ŋa,ŋ a,same as 'that (distal)'?; cf. /ŋala/ 'breath',BarlowKillian2023,,,^ ŋ a $,default,
tomo1244-1-760_tobreathebreath-1,,tomo1244-1,760_tobreathebreath,ŋala,ŋala,ŋ a l a,noun and verb,BarlowKillian2023,,,^ ŋ a l a $,default,
tomo1244-1-765_tochew-1,,tomo1244-1,765_tochew,ŋaŋ,ŋaŋ,ŋ a ŋ,,BarlowKillian2023,,,^ ŋ a ŋ $,default,ŋaŋ-sie (verbal suffix /-sie/) [from Ross (1980): <ŋaŋsie> '(he) chews (betelnut)']
tomo1244-1-813_tolaugh-1,,tomo1244-1,813_tolaugh,ŋiŋ,ŋiŋ,ŋ i ŋ,,BarlowKillian2023,,,^ ŋ i ŋ $,default,
tomo1244-1-846_tosnoresnore-1,,tomo1244-1,846_tosnoresnore,ŋoro,ŋoro,ŋ o r o,noun and verb,BarlowKillian2023,,,^ ŋ o r o $,default,
tomo1244-1-807_tohunttocatch-1,,tomo1244-1,807_tohunttocatch,pa,pa,p a,,BarlowKillian2023,,,^ p a $,default,
tomo1244-1-770_tocome-1,,tomo1244-1,770_tocome,pi,pi,p i,,BarlowKillian2023,,,^ p i $,default,
tomo1244-1-755_toblow-1,,tomo1244-1,755_toblow,pip,pip,p i p,"also /pidi/, based on Grace (1955a)",BarlowKillian2023,,,^ p i p $,default,
tomo1244-1-745_tobehealthy-1,,tomo1244-1,745_tobehealthy,pirias,pirias,p i r i a s,,BarlowKillian2023,,,^ p i r i a s $,default,
tomo1244-1-791_tofinish-1,,tomo1244-1,791_tofinish,pisarie,pisarie,p i s a r i e,"verbal suffix /-rie/?; cf. /pisa/ 'some, multiple'; also /tim/",BarlowKillian2023,,,^ p i s a r i e $,default,
tomo1244-1-832_toput-1,,tomo1244-1,832_toput,po,po,p o,"also /ropiagon/, based on Grace (1955a)",BarlowKillian2023,,,^ p o $,default,
tomo1244-1-749_tobesatedtobefull-1,,tomo1244-1,749_tobesatedtobefull,poeleŋ,poeleŋ,p o e l e ŋ,,BarlowKillian2023,,,^ p o e l e ŋ $,default,
tomo1244-1-801_togotoriseofthesun-1,,tomo1244-1,801_togotoriseofthesun,pu,pu,p u,same as 'woman'?; cf. Ross (1980): <tipu> '(sun) rises',BarlowKillian2023,,,^ p u $,default,
tomo1244-1-792_toflatulatetofart-1,,tomo1244-1,792_toflatulatetofart,psi,psi,p s i,same as 'penis'?,BarlowKillian2023,,,^ p s i $,default,
tomo1244-1-803_tohideintransitivesecret-1,,tomo1244-1,803_tohideintransitivesecret,ra,ra,r a,same as 'leaf'?; noun and verb,BarlowKillian2023,,,^ r a $,default,e=ra (pl)
tomo1244-1-869_towalk-1,,tomo1244-1,869_towalk,radel,radel,r a d e l,same as 'ladder'?,BarlowKillian2023,,,^ r a d e l $,default,
tomo1244-1-848_tosqueezeeggratedcoconut-1,,tomo1244-1,848_tosqueezeeggratedcoconut,raŋ,raŋ,r a ŋ,cf. Grace (1955a): <raŋsi> 'to twist',BarlowKillian2023,,,^ r a ŋ $,default,raŋ-sie (verbal suffix /-sie/)
tomo1244-1-865_totietotieuptofasten-1,,tomo1244-1,865_totietotieuptofasten,rar,rar,r a r,object can be either rope or that with which rope is fastened,BarlowKillian2023,,,^ r a r $,default,rar-ie (verbal suffix /-ie/) [from Ross (1980): <rarie> '(he) ties (a knot)']
tomo1244-1-795_tofly-1,,tomo1244-1,795_tofly,rbe,rbe,r b e,probably never occurs unprefixed,BarlowKillian2023,,,^ r b e $,default,
tomo1244-1-788_tofeel-1,,tomo1244-1,788_tofeel,ri,ri,r i,"part of 'to know', with 'eye'; perhaps does not occur alone; /ŋom/ means 'eye'; the meaning of /ri/ is uncertain",BarlowKillian2023,,,^ r i $,default,ri ŋom a-ʝo (1sg)
tomo1244-1-812_toknow-1,,tomo1244-1,812_toknow,ri ŋom,ri ŋom,r i + ŋ o m,"the meaning of /ri/ is uncertain; /ŋom/ means 'eye'; also /ro ŋom/, /ru ŋom/",BarlowKillian2023,,,^ r i + ŋ o m $,default,"ri ŋom a-ʝo (1sg), ri ŋom to-m (2sg), ri ŋom ta-n (3sg)"
tomo1244-1-777_todance-1,,tomo1244-1,777_todance,rie,rie,r i e,,BarlowKillian2023,,,^ r i e $,default,
tomo1244-1-753_tobetiredtobesleepy-1,,tomo1244-1,753_tobetiredtobesleepy,rireŋ,rireŋ,r i r e ŋ,,BarlowKillian2023,,,^ r i r e ŋ $,default,
tomo1244-1-763_tocarrytogettotaketobearachildtowork-1,,tomo1244-1,763_tocarrytogettotaketobearachildtowork,ro,ro,r o,,BarlowKillian2023,,,^ r o $,default,ro-ie (verbal suffix /-ie/) [from Ross (1980): <roie> '(he) carries (a coconut)']
tomo1244-1-864_tothrowtopelt-1,,tomo1244-1,864_tothrowtopelt,robel,robel,r o b e l,the object of the verb is the target; the preposition /wa/ can follow to take the instrument as an object,BarlowKillian2023,,,^ r o b e l $,default,
tomo1244-1-810_tojump-1,,tomo1244-1,810_tojump,rokuk,rokuk,r o k u k,,BarlowKillian2023,,,^ r o k u k $,default,
tomo1244-1-774_tocry-1,,tomo1244-1,774_tocry,rpek,rpek,r p e k,"probably never occurs unprefixed; cf. /nerpek/ 'worry, problem'; /nerpek bale/ 'mourning house'",BarlowKillian2023,,,^ r p e k $,default,
tomo1244-1-789_tofight-1,,tomo1244-1,789_tofight,rβio,rβio,r β i o,probably never occurs unprefixed,BarlowKillian2023,,,^ r β i o $,default,
tomo1244-1-841_tosing-1,,tomo1244-1,841_tosing,sil,sil,s i l,,BarlowKillian2023,,,^ s i l $,default,
tomo1244-1-776_tocuttosplittoslicetosliceopentotear-1,,tomo1244-1,776_tocuttosplittoslicetosliceopentotear,siŋ,siŋ,s i ŋ,,BarlowKillian2023,,,^ s i ŋ $,default,siŋ-rie (verbal suffix /-rie/) [from Ross (1980): <siŋri> '(he) tears (paper)']; siŋsiŋ 'to slice up (reduplication)
tomo1244-1-844_tosliceup-1,,tomo1244-1,844_tosliceup,siŋsiŋ,siŋsiŋ,s i ŋ s i ŋ,"reduplication of /siŋ/ 'to cut, to split, to slice'",BarlowKillian2023,,,^ s i ŋ s i ŋ $,default,
tomo1244-1-835_torubtowipe-1,,tomo1244-1,835_torubtowipe,sir,sir,s i r,same as 'straight'?,BarlowKillian2023,,,^ s i r $,default,
tomo1244-1-837_tosee-1,,tomo1244-1,837_tosee,so,so,s o,,BarlowKillian2023,,,^ s o $,default,so-ni (verbal suffix /-ni/)
tomo1244-1-839_tosewtoweave-1,,tomo1244-1,839_tosewtoweave,soŋ,soŋ,s o ŋ,same as 'drum type (slit drum)'?,BarlowKillian2023,,,^ s o ŋ $,default,soŋ-rie (verbal suffix /-rie/) [from Ross (1980): <tisoŋrie> '(she) weaves (a mat)']
tomo1244-1-791_tofinish-2,,tomo1244-1,791_tofinish,tim,tim,t i m,also /pisarie/,BarlowKillian2023,,,^ t i m $,default,tim-sie (verbal suffix /-sie/)
tomo1244-1-799_togointogoundertosetofthesun-1,,tomo1244-1,799_togointogoundertosetofthesun,tio,tio,t i o,,BarlowKillian2023,,,^ t i o $,default,
tomo1244-1-856_tosucktosuckletonurseintransitive-1,,tomo1244-1,856_tosucktosuckletonurseintransitive,titi,titi,t i t i,reduplication; from /ti/ 'breast',BarlowKillian2023,,,^ t i t i $,default,
tomo1244-1-818_tomaketobuildtodo-1,,tomo1244-1,818_tomaketobuildtodo,to,to,t o,,BarlowKillian2023,,,^ t o $,default,to-ni (verbal suffix /-ni/) [from Grace (1955a): <tɔni> 'do'; <toni> ~ <tɔni> 'sew'; <tɔni> 'to plait']
tomo1244-1-762_tobuy-1,,tomo1244-1,762_tobuy,tomae,tomae,t o m a e,,BarlowKillian2023,,,^ t o m a e $,default,
tomo1244-1-739_tobakeinanearthoventpmumuim-1,,tomo1244-1,739_tobakeinanearthoventpmumuim,toŋhum,toŋhum,t o ŋ h u m,literally 'do/make the earth oven'?,BarlowKillian2023,,,^ t o ŋ h u m $,default,
tomo1244-1-826_topeel-2,,tomo1244-1,826_topeel,topel,topel,t o p e l,also /lapel/; cf. /pel/ 'skin',BarlowKillian2023,,,^ t o p e l $,default,
tomo1244-1-806_tohitwithastickburn-1,,tomo1244-1,806_tohitwithastickburn,tul,tul,t u l,,BarlowKillian2023,,,^ t u l $,default,tul-mo lo 'to burn (transitive)'? (verbal suffix /-mo/?; coordinator /mo/ 'and'?); tul-ie [from Grace (1955a): <tuli̯e> 'hit'] (verbal suffix /-ie/)
tomo1244-1-858_toswimoffish-1,,tomo1244-1,858_toswimoffish,tum,tum,t u m,same as 'thick'?,BarlowKillian2023,,,^ t u m $,default,
tomo1244-1-785_tofalltodrop-1,,tomo1244-1,785_tofalltodrop,tur,tur,t u r,,BarlowKillian2023,,,^ t u r $,default,
tomo1244-1-742_tobeattopoundtomash-1,,tomo1244-1,742_tobeattopoundtomash,tutoro,tutoro,t u t o r o,,BarlowKillian2023,,,^ t u t o r o $,default,tutoro-n (verbal suffix /-n/)
tomo1244-1-769_toclose-1,,tomo1244-1,769_toclose,une,une,u n e,,BarlowKillian2023,,,^ u n e $,default,
tomo1244-1-782_todrink-1,,tomo1244-1,782_todrink,unun,unun,u n u n,fossilized verbal suffix /-n/?; or reduplication of *un?,BarlowKillian2023,,,^ u n u n $,default,
tomo1244-1-746_tobehungry-1,,tomo1244-1,746_tobehungry,utol,utol,u t o l,,BarlowKillian2023,,,^ u t o l $,default,
tomo1244-1-860_totalktospeak-1,,tomo1244-1,860_totalktospeak,utor,utor,u t o r,,BarlowKillian2023,,,^ u t o r $,default,
tomo1244-1-827_toplant-1,,tomo1244-1,827_toplant,βa,βa,β a,same as 'bottom'?,BarlowKillian2023,,,^ β a $,default,βa-rie (verbal suffix /-rie/) [from Ross (1980): <ti warie> '(he) buries (dead man)']
tomo1244-1-772_tocount-1,,tomo1244-1,772_tocount,βaho,βaho,β a h o,causative prefix /βa-/?,BarlowKillian2023,,,^ β a h o $,default,
tomo1244-1-751_tobestrong-1,,tomo1244-1,751_tobestrong,βaileŋ,βaileŋ,β a i l e ŋ,"causative prefix /βa-/ with /ileŋ/ 'muscle, strength', i.e., 'to make muscle'",BarlowKillian2023,,,^ β a i l e ŋ $,default,
tomo1244-1-815_tolisten-1,,tomo1244-1,815_tolisten,βaloŋ,βaloŋ,β a l o ŋ,"causative prefix /βa-/?; 'to make (oneself) hear'?; cf. /loŋ/ 'hear', based on Grace (1955a); Ross (1980)",BarlowKillian2023,,,^ β a l o ŋ $,default,βa-loŋ lo (+ object); βa-loŋ-mo-rie-n (verbal suffix /-mo/?; verbal suffix /-rie/?; verbal suffix /-n/?)
tomo1244-1-829_toprohibittoprevent-1,,tomo1244-1,829_toprohibittoprevent,βamil,βamil,β a m i l,"causative prefix /βa-/ with /mil/ 'return' [from Grace (1955a): <mil> 'return'], i.e., 'to make return'",BarlowKillian2023,,,^ β a m i l $,default,
tomo1244-1-816_tolivetobealive-1,,tomo1244-1,816_tolivetobealive,βaneban,βaneban,β a n e b a n,"causative prefix /βa-/?; with /ne=ban/ 'the light', i.e., 'to cause the light'?",BarlowKillian2023,,,^ β a n e b a n $,default,
tomo1244-1-863_tothink-1,,tomo1244-1,863_tothink,βanon,βanon,β a n o n,causative prefix /βa-/?; verbal suffix /-n/?,BarlowKillian2023,,,^ β a n o n $,default,
tomo1244-1-855_tostink-1,,tomo1244-1,855_tostink,βanori,βanori,β a n o r i,causative prefix /βa-/?,BarlowKillian2023,,,^ β a n o r i $,default,
tomo1244-1-828_toplaytomakelaugh-1,,tomo1244-1,828_toplaytomakelaugh,βaŋiŋ,βaŋiŋ,β a ŋ i ŋ,"causative prefix /βa-/ with /ŋiŋ/ 'to laugh', i.e., 'to make laugh'",BarlowKillian2023,,,^ β a ŋ i ŋ $,default,
tomo1244-1-831_topush-1,,tomo1244-1,831_topush,βasuku,βasuku,β a s u k u,causative prefix /βa-/ with /suku/ 'wide'?,BarlowKillian2023,,,^ β a s u k u $,default,
tomo1244-1-759_tobreastfeedtosuckletonursetransitive-1,,tomo1244-1,759_tobreastfeedtosuckletonursetransitive,βatiti,βatiti,β a t i t i,causative prefix /βa-/ with reduplicated /ti/ 'breast',BarlowKillian2023,,,^ β a t i t i $,default,βa-ti~ti-ni (verbal suffix /-ni/)
tomo1244-1-870_towashtoclean-1,,tomo1244-1,870_towashtoclean,βauri,βauri,β a u r i,causative prefix /βa-/ with /βiri/ 'to bathe' (< *uri),BarlowKillian2023,,,^ β a u r i $,default,
tomo1244-1-804_tohidetransitive-1,,tomo1244-1,804_tohidetransitive,βin,βin,β i n,,BarlowKillian2023,,,^ β i n $,default,
tomo1244-1-740_tobatheintransitive-1,,tomo1244-1,740_tobatheintransitive,βiri,βiri,β i r i,"from *uri?; cf. /βauri/ 'to wash, to clean'",BarlowKillian2023,,,^ β i r i $,default,
tomo1244-1-756_toboiltosqueeze-1,,tomo1244-1,756_toboiltosqueeze,βitir,βitir,β i t i r,Simon: <vitir>,BarlowKillian2023,,,^ β i t i r $,default,
tomo1244-1-817_tolookfor-1,,tomo1244-1,817_tolookfor,βua,βua,β u a,"Simon: <vua>; occurs with preposition /ge/ 'for' (?), i.e., 'look for, seek'",BarlowKillian2023,,,^ β u a $,default,
tomo1244-1-129_bittersalty-1,,tomo1244-1,129_bittersalty,bek,bek,b e k,,BarlowKillian2023,,,^ b e k $,default,me-bek (prefix /me-/)
tomo1244-1-931_white-1,,tomo1244-1,931_white,bir,bir,b i r,,BarlowKillian2023,,,^ b i r $,default,me-bir (prefix /me-/)
tomo1244-1-85_bad-1,,tomo1244-1,85_bad,blik,blik,b l i k,same as 'cuscus'?,BarlowKillian2023,,,^ b l i k $,default,me-blik (prefix /me-/)
tomo1244-1-216_deaf-1,,tomo1244-1,216_deaf,buk,buk,b u k,"also /loŋbe/, based on Grace (1955a)",BarlowKillian2023,,,^ b u k $,default,m-buk (prefix /me-/)
tomo1244-1-111_big-1,,tomo1244-1,111_big,dakulik,dakulik,d a k u l i k,"prefix /da-/?; prenominal; also /kulik/, /pur/",BarlowKillian2023,,,^ d a k u l i k $,default,
tomo1244-1-601_roughnotsmooth-1,,tomo1244-1,601_roughnotsmooth,didirap,didirap,d i d i r a p,partial loan from Tok Pisin /rap/ 'rough'?,BarlowKillian2023,,,^ d i d i r a p $,default,me-didirap (prefix /me-/)
tomo1244-1-692_sweaty-1,,tomo1244-1,692_sweaty,dien,dien,d i e n,,BarlowKillian2023,,,^ d i e n $,default,m-dien (prefix /me-/)
tomo1244-1-467_longfar-1,,tomo1244-1,467_longfar,geŋ,geŋ,g e ŋ,,BarlowKillian2023,,,^ g e ŋ $,default,me-geŋ (prefix /me-/)
tomo1244-1-382_hardnotsoft-1,,tomo1244-1,382_hardnotsoft,golgol,golgol,g o l g o l,reduplication; loan from Sulka? (cf. Lindrud 1980: 181: <taǥolǥol> 'dry (clothing)'); cf. Grace (1955a): <mɛgɔlgɔl> 'narrow',BarlowKillian2023,,,^ g o l g o l $,default,me-golgol (prefix /me-/)
tomo1244-1-192_cold-1,,tomo1244-1,192_cold,guluaŋ,guluaŋ,g u l u a ŋ,Simon Mangil: <guluang>,BarlowKillian2023,,,^ g u l u a ŋ $,default,
tomo1244-1-619_sharp-1,,tomo1244-1,619_sharp,in,in,i n,same as 'to eat'?,BarlowKillian2023,,,^ i n $,default,me-in (prefix /me-/)
tomo1244-1-236_dullbluntnotsharp-1,,tomo1244-1,236_dullbluntnotsharp,indum,indum,i n d u m,derived from /in/ 'sharp'?,BarlowKillian2023,,,^ i n d u m $,default,me-indum (prefix /me-/)
tomo1244-1-635_small-1,,tomo1244-1,635_small,kakae,kakae,k a k a e,also /rek/,BarlowKillian2023,,,^ k a k a e $,default,me-kakae (prefix /me-/)
tomo1244-1-312_flat-1,,tomo1244-1,312_flat,kases,kases,k a s e s,prefix /ka-/?; is this a noun?; also pronounced as [kses],BarlowKillian2023,,,^ k a s e s $,default,
tomo1244-1-478_maturedry-1,,tomo1244-1,478_maturedry,keke,keke,k e k e,reduplication,BarlowKillian2023,,,^ k e k e $,default,me-keke (prefix /me-/)
tomo1244-1-65_angrytoanger-1,,tomo1244-1,65_angrytoanger,ker,ker,k e r,cf. /makar/ 'to itch'; cf. Grace (1955a): <taker> 'quarrel',BarlowKillian2023,,,^ k e r $,default,me-ker (prefix /me-/)
tomo1244-1-232_dry-1,,tomo1244-1,232_dry,kie,kie,k i e,"also /ma/; /mua/, based on Grace (1955a); Ross (1980)",BarlowKillian2023,,,^ k i e $,default,te-kie (prefix /te-/)
tomo1244-1-895_truecorrect-1,,tomo1244-1,895_truecorrect,kiliŋ,kiliŋ,k i l i ŋ,same as 'person'?,BarlowKillian2023,,,^ k i l i ŋ $,default,
tomo1244-1-209_curved-1,,tomo1244-1,209_curved,kokobe,kokobe,k o k o b e,reduplication?,BarlowKillian2023,,,^ k o k o b e $,default,
tomo1244-1-206_crooked-1,,tomo1244-1,206_crooked,kokolik,kokolik,k o k o l i k,reduplication?,BarlowKillian2023,,,^ k o k o l i k $,default,
tomo1244-1-967_youngnewunripeimmature-1,,tomo1244-1,967_youngnewunripeimmature,koloŋa,koloŋa,k o l o ŋ a,,BarlowKillian2023,,,^ k o l o ŋ a $,default,
tomo1244-1-622_short-1,,tomo1244-1,622_short,komkom,komkom,k o m k o m,reduplication,BarlowKillian2023,,,^ k o m k o m $,default,me-komkom (prefix /me-/)
tomo1244-1-512_narrow-1,,tomo1244-1,512_narrow,kout,kout,k o u t,also /kurper/,BarlowKillian2023,,,^ k o u t $,default,
tomo1244-1-312_flat-2,,tomo1244-1,312_flat,kses,kses,k s e s,prefix /ka-/?; is this a noun?; also pronounced as [kases],BarlowKillian2023,,,^ k s e s $,default,
tomo1244-1-111_big-2,,tomo1244-1,111_big,kulik,kulik,k u l i k,"also /dakulik/, /pur/",BarlowKillian2023,,,^ k u l i k $,default,
tomo1244-1-512_narrow-2,,tomo1244-1,512_narrow,kurper,kurper,k u r p e r,prefix /kur-/?; cf. /meper/ 'empty'; cf. /per/ 'stone'; also /kout/,BarlowKillian2023,,,^ k u r p e r $,default,
tomo1244-1-961_yellow-1,,tomo1244-1,961_yellow,laliaŋ,laliaŋ,l a l i a ŋ,,BarlowKillian2023,,,^ l a l i a ŋ $,default,
tomo1244-1-335_full-1,,tomo1244-1,335_full,lo,lo,l o,same as 'flood'?,BarlowKillian2023,,,^ l o $,default,
tomo1244-1-232_dry-2,,tomo1244-1,232_dry,ma,ma,m a,"same as 'father'?; also /kie/; /mua/, based on Grace (1955a); Ross (1980)",BarlowKillian2023,,,^ m a $,default,me-ma [mma] (prefix /me-/)
tomo1244-1-385_heavy-1,,tomo1244-1,385_heavy,mamsie,mamsie,m a m s i e,verbal suffix /-sie/?; related to /mam/ 'to chew'?,BarlowKillian2023,,,^ m a m s i e $,default,me-mamsie (prefix /me-/)
tomo1244-1-708_tastydelicious-1,,tomo1244-1,708_tastydelicious,marmar,marmar,m a r m a r,reduplication; from /mar/ 'to grow'?; cf. Grace (1955a): <memarmar> 'new'; cf. Ross (1980): <marmar> 'awake',BarlowKillian2023,,,^ m a r m a r $,default,me-marmar (prefix /me-/)
tomo1244-1-588_rawuncooked-1,,tomo1244-1,588_rawuncooked,memar,memar,m e m a r,prefix /me-/?; adjectivized form of /mar/ 'to grow'?,BarlowKillian2023,,,^ m e m a r $,default,
tomo1244-1-254_empty-1,,tomo1244-1,254_empty,meper,meper,m e p e r,prefix /me-/?; adjectivized form of /per/ 'stone'?,BarlowKillian2023,,,^ m e p e r $,default,
tomo1244-1-361_goodyourewelcome-1,,tomo1244-1,361_goodyourewelcome,mepka,mepka,m e p k a,prefix /me-/ with /pka/ 'good'; cf. /tepka/ 'thank you',BarlowKillian2023,,,^ m e p k a $,default,
tomo1244-1-589_red-1,,tomo1244-1,589_red,mia,mia,m i a,,BarlowKillian2023,,,^ m i a $,default,me-mia [memia ~ mmia] (prefix /me-/)
tomo1244-1-594_ripe-1,,tomo1244-1,594_ripe,mian,mian,m i a n,,BarlowKillian2023,,,^ m i a n $,default,me-mian [memian ~ mmian] (prefix /me-/); te-mian (prefix /te-/)
tomo1244-1-923_weaksad-1,,tomo1244-1,923_weaksad,mio,mio,m i o,,BarlowKillian2023,,,^ m i o $,default,me-mio (prefix /me-/)
